id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365
35611781,Peace and Comfort,264862581,Dianne,Queens,Rosedale,40.68036,-73.72716,Private room,75,1,3,7/7/2019,3,90
29984457,粉色上房,190324721,Jun Jun,Queens,Flushing,40.75948,-73.8341,Private room,75,1,3,6/16/2019,0.39,75
35843422,"private room & bathroom, 500 ft away from beach.",5334994,Urmat,Queens,Arverne,40.58921,-73.79967,Private room,75,2,3,6/30/2019,3,79
35946652,Calming Place,264862581,Dianne,Queens,Rosedale,40.68263,-73.72597,Private room,79,1,3,7/1/2019,3,89
26845312,10 MINUTES FROM MANHATTAN (Big),47015275,Kathy,Queens,Elmhurst,40.74503,-73.88761,Private room,80,1,3,10/7/2018,0.29,317
25274161,Beautiful Single Room,37842947,Heena,Queens,Woodside,40.75607,-73.90146,Private room,80,1,3,10/26/2018,0.31,89
27334857,Apartment at Queens Landmark,177825782,Ada,Queens,Jackson Heights,40.75212,-73.88248,Private room,80,4,3,10/11/2018,0.3,175
34904143,R2 Private Queen Room  LGA JFK Manhattan 15 min!,263053182,Fmny,Queens,Rego Park,40.72582,-73.86572,Private room,85,1,3,7/5/2019,3,112
23355877,"Beautiful large space in Jackson Heights, Queens!",17015479,Elizabeth,Queens,Elmhurst,40.74443,-73.88613,Private room,85,2,3,3/18/2018,0.18,89
23799904,Bright and Beautiful 1BR in Downtown Flushing,5962328,Alan,Queens,Flushing,40.76035,-73.82181,Entire home/apt,85,30,3,6/30/2019,0.2,256
28105430,Bright Spacious Apt [20 mins - Manhattan],48167507,Kalaya'An,Queens,Jackson Heights,40.74691,-73.89193,Private room,86,2,3,10/2/2018,0.29,88
6705606,Your NYC spot,35103206,Anthony And Laura,Queens,Rego Park,40.7262,-73.8672,Entire home/apt,86,3,3,8/29/2017,0.09,0
4998221,汤母小屋,25774748,Dong Ming,Queens,Flushing,40.76435,-73.83211,Private room,89,1,3,5/19/2019,0.06,365
10224832,Great room,10590166,Vivian,Queens,Fresh Meadows,40.7492,-73.78445,Private room,90,1,3,10/28/2018,0.3,87
35086171,3 rooms apartment in Downtown Flushing!,264296595,Hyunsung,Queens,Flushing,40.75837,-73.82529,Entire home/apt,90,1,3,6/27/2019,3,104
21823931,Quiet & Bright 1 Bedroom in Downtown Flushing,5962328,Alan,Queens,Flushing,40.75899,-73.82245,Entire home/apt,90,30,3,6/30/2019,0.3,281
28207954,Bellerose home 15 min both airport,211860521,Tamara,Queens,Bellerose,40.73258,-73.726,Private room,95,1,3,5/31/2019,0.47,0
4641291,Room in queens covenient safe locat,24030482,Eddie,Queens,Bellerose,40.72401,-73.72901,Private room,99,1,3,5/19/2019,0.23,365
7148121,Cozy LARGE NYC Bedroom w/homeoffice,4036685,Norman,Queens,Bayside,40.75873,-73.76244,Private room,99,1,3,9/7/2018,0.06,322
34842320,☆ ❣  Cozy 2 ideal location| private entrance ☆ ❣,259880452,Malik,Queens,Flushing,40.75652,-73.81368,Entire home/apt,99,1,3,7/7/2019,3,357
20556539,"Privet guest unit, great location Next to subway!",23262657,Maayan,Queens,Forest Hills,40.71645,-73.85035,Private room,99,1,3,4/29/2018,0.14,0
21022330,Cozy spot,137586595,Yves,Queens,Hollis,40.71455,-73.7613,Entire home/apt,100,1,3,11/4/2017,0.14,0
33975580,McDonald,156850005,Sharon,Queens,Jackson Heights,40.75606,-73.87787,Private room,100,1,3,6/30/2019,1.73,350
29982644,Don’t miss it! Cozy Space is Available in Queens!,129875945,Judit,Queens,Forest Hills,40.71694,-73.83442,Private room,100,2,3,5/7/2019,0.42,161
20163793,Spacious Studio in Residential Neighborhood,90463984,Isabelle,Queens,Richmond Hill,40.6997,-73.84236,Entire home/apt,100,7,3,6/24/2019,0.17,324
4681193,Entire Apt in Jackson Heights-25 min to Manhattan,24201950,Ceci,Queens,Jackson Heights,40.752,-73.88898,Entire home/apt,105,7,3,6/27/2019,0.17,141
17952472,和缘特色浪漫房,105074140,Emmy,Queens,Flushing,40.75656,-73.80385,Private room,108,1,3,2/20/2019,0.44,0
33154669,Center Located OneBedroom CloseTo LGA Train7/E/F,90131587,Yu Qun,Queens,Elmhurst,40.73716,-73.87957,Entire home/apt,109,2,3,5/26/2019,1.15,0
22306969,Cozy 1BR Woodside (20min - midtown&Bus from LGA),3161518,Brian & Akiko,Queens,East Elmhurst,40.75689,-73.89763,Entire home/apt,110,1,3,1/5/2018,0.16,0
33613727,Cozy and Comfortable Studio Apartment,253304582,Iris,Queens,Corona,40.73747,-73.86404,Entire home/apt,110,7,3,6/27/2019,1.23,54
5738785,Compact cosy studio with separate kitchen,22557949,Ray,Queens,East Elmhurst,40.7583,-73.87679,Entire home/apt,112,2,3,5/19/2019,0.35,338
31990505,Entire apartment.,52720583,John,Queens,Jackson Heights,40.74774,-73.88653,Entire home/apt,115,2,3,5/10/2019,0.84,6
18191456,Amazing Studio in Downtown Flushing,5962328,Alan,Queens,Flushing,40.75933,-73.82313,Entire home/apt,115,30,3,5/24/2019,0.12,7
23614276,"Apto En la exclusiva zona Austin St, Forest Hills",176660539,Veronica,Queens,Forest Hills,40.71895,-73.84249,Private room,120,1,3,10/7/2018,0.29,322
27252798,Huge apartment with jacuzzi and backyard,1110299,Loreta,Queens,Ridgewood,40.70108,-73.90222,Entire home/apt,120,2,3,8/27/2018,0.27,40
32939925,1920's Historic Home near JFK and LGA Airport,33832598,Doreshia,Queens,Jamaica,40.69911,-73.78196,Entire home/apt,122,2,3,7/8/2019,3,81
19660325,Cozy bedroom in Forest Hills,1609077,Nadia,Queens,Forest Hills,40.71127,-73.84278,Private room,125,2,3,10/10/2018,0.13,364
22226558,Homely Queens Home,162411010,Victor,Queens,Ozone Park,40.68562,-73.83498,Entire home/apt,125,7,3,6/15/2019,0.33,69
35865346,Spacious Modern Apt. Near JFK Airport and Trains,269763887,Sharon,Queens,Jamaica,40.68636,-73.78866,Entire home/apt,129,2,3,7/7/2019,3,348
21312687,Hillside Hotel,134184451,Hillside Hotel,Queens,Briarwood,40.70471,-73.81542,Private room,135,1,3,1/1/2018,0.15,319
8407092,Historic Ridgewood Brick Townhouse,9684993,Randy,Queens,Ridgewood,40.70928,-73.89795,Entire home/apt,139,5,3,7/30/2018,0.16,0
19984134,Beautifully Decorated 1 Bedroom w/ Large Terrace,5962328,Alan,Queens,Flushing,40.76112,-73.82327,Entire home/apt,140,30,3,8/11/2018,0.14,244
21909717,Nice view apartment,65493699,Dan Hua,Queens,Jackson Heights,40.75731,-73.85785,Entire home/apt,143,2,3,1/2/2018,0.15,0
30634438,Charming entire house,225454310,Tosin,Queens,Far Rockaway,40.5998,-73.75586,Entire home/apt,145,1,3,6/23/2019,0.45,311
34949120,Modern house (2 BR Apt) • 30 Mins from Time Square,259013161,Jisoo,Queens,Woodside,40.74302,-73.90287,Entire home/apt,150,1,3,6/15/2019,1.91,155
14281111,Private floor/Flat,84810879,Linda,Queens,Rosedale,40.65045,-73.74596,Entire home/apt,150,2,3,7/27/2018,0.08,364
34535938,Art and Plant filled 2 BR APT near L Train.,4202557,Johan,Queens,Glendale,40.69437,-73.89883,Entire home/apt,150,2,3,7/5/2019,3,146
35672714,perfect location to experience the Big Apple,38580398,Lisa,Queens,South Ozone Park,40.6765,-73.81947,Entire home/apt,150,3,3,7/6/2019,3,327
32661706,"Spacious, modern and sunny 1-BD in Forest Hills",139306955,Bianca,Queens,Forest Hills,40.7164,-73.83501,Entire home/apt,150,5,3,6/3/2019,0.99,75
29215541,Private Apartment,219502160,Aneel,Queens,Ozone Park,40.68005,-73.85552,Entire home/apt,150,5,3,7/1/2019,0.35,317
19874046,"Kew Gardens, New York",55952349,Umberto,Queens,Kew Gardens,40.70847,-73.82961,Entire home/apt,150,6,3,6/15/2019,0.12,36
29798763,1 BDRM close to JFK airport cozy & clean HOUSE NYC,220129825,Carlton,Queens,Jamaica,40.67367,-73.78157,Entire home/apt,160,1,3,6/13/2019,0.41,359
28340136,Queens house bedroom 3,213111794,Desmond,Queens,Laurelton,40.68013,-73.74734,Private room,180,1,3,7/7/2019,0.33,180
29678364,Kan house,183417610,Kanchana,Queens,Elmhurst,40.7409,-73.87738,Private room,180,1,3,5/27/2019,0.39,88
33404689,LUXURY APARTMENT,251640733,Tomasz,Queens,Glendale,40.70467,-73.86108,Entire home/apt,200,10,3,5/8/2019,0.93,178
26149494,10 minutes from JFK Airport Rockaway Beach Livin,196557649,Erica,Queens,Bayswater,40.59762,-73.76719,Entire home/apt,230,1,3,6/1/2019,0.33,310
20770222,Clean Comfy 2 Bedrooms with 2. Bathrooms sleeps 6,94713722,Joy,Queens,St. Albans,40.69044,-73.75489,Entire home/apt,246,2,3,3/24/2019,0.15,359
30929920,Corner Beach Front House!,56394959,Li,Queens,Arverne,40.58847,-73.79102,Private room,300,2,3,4/16/2019,0.47,133
24836464,JFK/QNS Home Away From Home Full private apartment,175019394,Suzan,Queens,Jamaica,40.6706,-73.7794,Entire home/apt,450,1,3,7/2/2018,0.22,83
33133321,Majestic Mansion LifeStyle :),74373729,Shah,Queens,Bayside,40.77811,-73.77069,Entire home/apt,2600,6,3,5/30/2019,1.73,362
35038658,"LGA,TimeSquare,JFK,Queens PrivateBD,BHroom",263945896,Alin,Queens,Elmhurst,40.74696,-73.87912,Private room,,2,3,7/1/2019,2.14,64
28411594,Private room for rent!,22685487,Elireth,Queens,Elmhurst,40.72962,-73.88053,Private room,,2,3,6/6/2019,0.31,324
28368870,Bright Bedroom in NYC (30 min to Midtown + MoMa),37252076,Iara,Queens,Jackson Heights,40.75378,-73.8862,Private room,,3,3,6/24/2019,0.35,132
22965846,"solo pueden reservar  mujeres, es casa de familia.",84562428,Liliana,Queens,Forest Hills,40.73677,-73.84784,Private room,,5,3,9/13/2018,0.2,355
33655084,Woodhaven Castle,47516406,Arthur,Queens,Woodhaven,40.6898,-73.86077,Private room,,7,3,7/1/2019,1.2,360
29884848,private room for WOMEN ONLY near BX Little Italy,149306690,Kelcie,Bronxx,Belmont,40.85504,-73.88394,Private room,24,1,4,6/24/2019,0.52,0
18006003,Room in Bronx Little Italy,91261577,Matthew,Bronxx,Belmont,40.85311,-73.88763,Private room,29,4,4,8/27/2017,0.15,0
34415817,"""The quick get a way""",241454071,Leyland,Bronx,Hunts Point,40.81892,-73.8859,Private room,35,2,4,7/4/2019,4,27
19760163,Bronx Room for Rent,6843497,J.F.,Bronx,Morris Park,40.84932,-73.85883,Private room,35,3,4,4/6/2019,0.17,76
21121438,Royalty room,17766289,Kaila,Bronx,Kingsbridge,40.86924,-73.90651,Private room,40,30,4,6/1/2018,0.19,148
26003692,Large Private Bedroom/Woodlawn Location,136208791,Camille,Bronx,Wakefield,40.88723,-73.86351,Private room,45,1,4,8/17/2018,0.31,365
33491210,Clean and comfortable private room in NYC,27947449,Teya,Bronx,Parkchester,40.83758,-73.85804,Private room,47,1,4,7/6/2019,1.9,167
22794719,Habitacion de renta para 2,168429942,Jennifer,Bronx,Norwood,40.88007,-73.87326,Private room,50,5,4,6/17/2019,0.26,324
33802074,LARGE ROOM - FIT 2-3 GUESTS - SAFE & RENOVATED,73676969,Meezy,Bronx,Williamsbridge,40.87724,-73.85047,Private room,56,2,4,6/20/2019,3.24,70
35546298,★Official & Only 6★Star Airbnb w/ TempurPedic Bed,52062343,Ronald,Bronx,Bronxdale,40.856,-73.86705,Shared room,57,1,4,6/30/2019,4,340
19264368,Relaxing Room in a Spacious Artist Apartment,314115,Gigi,Bronx,Morrisania,40.8329,-73.89608,Private room,60,5,4,7/29/2018,0.16,175
27703561,both world getting to the city and safe place,15486514,Nathan,Bronx,Parkchester,40.8358,-73.85833,Shared room,65,2,4,11/25/2018,0.39,0
26518547,U2 comfortable double bed sleeps 2 guests,295128,Carol Gloria,Bronx,Clason Point,40.81225,-73.85502,Private room,80,1,4,7/1/2019,1.48,365
30965544,Spacious sun-filled bedroom near Botanical Garden,23828476,Rosario,Bronx,Allerton,40.86437,-73.86047,Private room,80,3,4,5/12/2019,0.6,155
12405814,Sunny + Family Friendly Artist's Apartment,1468472,Eugenia,Bronx,Longwood,40.81384,-73.90514,Entire home/apt,85,5,4,8/3/2018,0.31,0
71812,Condo Apartment with laundry in unit,369015,Thai,Bronx,Kingsbridge,40.87207,-73.90193,Entire home/apt,90,30,4,1/2/2019,0.35,346
35483321,1 bedroom apt 35min away from the city.,254622508,Stephanie,Bronx,Kingsbridge,40.87256,-73.89978,Entire home/apt,95,1,4,7/1/2019,4,84
34399984,Two private rooms,259690766,Souadou,Bronx,Belmont,40.85648,-73.88501,Private room,95,2,4,7/1/2019,2.35,325
35186244,Relax in our Modern & Cozily renovated Urban Oasis,227818501,Jenna,Bronx,Williamsbridge,40.87846,-73.86311,Entire home/apt,140,2,4,7/2/2019,4,358
33388360,Camping/Glamping in NYC!,251530232,Liz,Bronx,Pelham Gardens,40.86304,-73.84559,Entire home/apt,150,1,4,6/14/2019,2.07,78
31020399,"Newly Renovated Stylish Luxury 2 bedroom, first fl",231681941,Roberto,Bronx,West Farms,40.83942,-73.87518,Entire home/apt,165,2,4,3/17/2019,0.63,310
22373128,Bronx Norwood Apt,163586662,Cory,Bronx,Norwood,40.87446,-73.87453,Private room,187,3,4,7/4/2019,0.22,76
21801370,Authentic Brklyn Experience - Room C,156042211,Tia,Brooklyn,Canarsie,40.64942,-73.89783,Private room,40,4,4,9/10/2018,0.22,37
22630194,Authentic Brklyn Experience - Room B,156042211,Tia,Brooklyn,Canarsie,40.64838,-73.89834,Private room,40,4,4,3/7/2019,0.23,37
12850887,Zen-like Room with Exposed Brick in East Bushwick,64062688,Leanna,Brooklyn,East New York,40.67153,-73.89112,Private room,44,3,4,9/11/2016,0.11,0
8654929,Tranquilo y soleado XL Bushwick loft w/breakfast,39031994,Florencia,Brooklyn,Bushwick,40.69428,-73.90679,Private room,45,2,4,12/15/2018,0.34,34
31759545,Hip-Beautiful Bushwick Room Close to L train (D),238119405,Julia,Brooklyn,Bushwick,40.68216,-73.90642,Private room,48,1,4,4/21/2019,0.73,166
34285612,Cozy Bushwich Decatur 3F Room #4,258248138,Fanny,Brooklyn,Bushwick,40.68678,-73.90769,Private room,50,1,4,6/25/2019,1.88,160
2128464,Warm & Spacious (not available),10859032,Garth,Brooklynn,Bushwick,40.69312,-73.90582,Private room,60,1,4,6/10/2014,0.06,0
15952950,Spacious Bushwick Loft,58503744,Rachel,Brooklyn,Bushwick,40.69505,-73.90729,Private room,65,4,4,6/14/2018,0.12,0
26473544,Brooklyn Comfy Room--20 minutes to Manhattan,1004883,Marisha,Brooklyn,Bushwick,40.6914,-73.90675,Private room,75,4,4,10/16/2018,0.36,364
29535295,"SPACIOUS & COZY APARTMENT, 35 MINS FROM MANHATTAN",619942,Stacy & Simon,Brooklyn,Cypress Hills,40.68775,-73.87044,Entire home/apt,75,30,4,6/18/2019,0.55,170
29730504,Brooklyn Apartment with tons of light,223667060,Rachel,Brooklyn,Bushwick,40.69293,-73.90537,Entire home/apt,100,1,4,2/10/2019,0.48,35
33526710,"1 Bedroom studio 15Mins from JFK,30 mins by carLGA",252628456,Lisa,Brooklyn,East New York,40.66155,-73.88916,Entire home/apt,100,2,4,7/5/2019,4,96
34374201,Large clean 2 bdroom/ 1 bath apt near manh,87020760,Crystal,Brooklyn,Bushwick,40.68291,-73.90756,Entire home/apt,100,3,4,6/14/2019,2.22,26
35222567,The Shunammite Room - 2 Kings 4:10,259776956,Gladwyn,Brooklyn,Canarsie,40.62903,-73.89762,Private room,110,1,4,6/29/2019,4,365
34803200,"Home away from home, cozy and amenable.",23819362,Rene,Brooklyn,Canarsie,40.63993,-73.902,Entire home/apt,114,4,4,6/23/2019,2.79,284
28721911,Crash pad,156505456,John,Brooklyn,East New York,40.66704,-73.87525,Private room,117,3,4,3/17/2019,0.43,85
20982704,Home Away From Home -3,147721837,Karen,Brooklyn,East New York,40.6661,-73.87469,Entire home/apt,160,3,4,6/6/2019,0.18,36
20654227,Fulton 2,100069033,Sarah-2,Brooklyn,Cypress Hills,40.68185,-73.88128,Entire home/apt,5000,2,4,1/3/2018,0.18,0
32575757,"2nd floor, Room# 1 ( 8' x 10')",244817841,Aminul,Brooklyn,East New York,40.66954,-73.89539,Private room,,7,4,6/27/2019,1.19,260
34479995,Penn room 12,244817841,Aminul,Brooklyn,East New York,40.66929,-73.89421,Private room,,7,4,6/29/2019,2.35,282
33926057,ONLY WOMEN/CAMAS PARA MUJER/HABITACIÓN COMPARTIDA,223087887,Jess & Ana,Queens,Corona,40.74116,-73.86667,Shared room,24,1,4,5/4/2019,1.52,346
34146260,Crash Pad in Jackson Heights,153371127,Nancy,Queens,Jackson Heights,40.75023,-73.87772,Shared room,27,1,4,6/10/2019,2.73,355
34112635,CRASH PAD near LGA JFK,21216008,Jose,Queens,Jackson Heights,40.75078,-73.87949,Shared room,28,1,4,6/8/2019,2.11,354
27975725,"J- LUXURY SHARED ROOM, AC FREE WIFI+CABLE GARDEN",8814258,Nikole,Queens,South Ozone Park,40.67172,-73.79669,Shared room,30,4,4,5/1/2019,0.41,365
30937961,Cozy room in a great food-filled neighborhood,222654299,Irma,Queens,Elmhurst,40.74096,-73.87937,Private room,35,3,4,6/16/2019,0.76,310
21053432,Cozy room in spacious and sunny apartment,21891606,Angela,Queens,Ridgewood,40.69787,-73.90008,Private room,38,2,4,5/31/2019,0.19,175
5581272,"Home 4 Medical Professionals - The ""Horripilation""",26377263,Stat,Queens,Far Rockaway,40.59535,-73.75441,Private room,38,30,4,11/3/2018,0.08,222
33398320,Residence Near JFK (T1F/ TB4),145727343,Janelle,Queens,Jamaica,40.68324,-73.79169,Private room,39,1,4,5/12/2019,1.45,157
35127308,PVT room w/ mini fridge  20 mins from NYC airports,34880938,Abe,Queens,Jamaica,40.70642,-73.78298,Private room,40,2,4,7/5/2019,3.64,55
32228971,big Room 25 min to time square,1495355,John,Queens,Forest Hills,40.72345,-73.84365,Private room,40,2,4,6/8/2019,1.88,188
13329706,Charming apartment with parking in the heart of Qs,55829442,Shahar,Queens,Kew Gardens Hills,40.73078,-73.82232,Entire home/apt,40,10,4,7/18/2016,0.11,0
22852022,Sunny Green Apt (L&M trains) Bklyn/Queens border,26808662,Lauren,Queens,Ridgewood,40.69864,-73.90746,Private room,44,1,4,12/9/2018,0.34,0
33661139,"Private Rm Near JFK, Beach & St. John E Hospital",234090781,Phoenix,Queens,Bayswater,40.6083,-73.75787,Private room,45,1,4,6/21/2019,2.26,54
35220992,"Lovely Fam hse, one  lg quest private BR on 2nd fl",161906388,Imelda,Queens,Woodhaven,40.68794,-73.85566,Private room,45,1,4,6/30/2019,4,3
31174636,Cozy bedroom with balcony. 25min TimeSquare,233035096,Roxanna,Queens,Rego Park,40.7211,-73.85968,Private room,45,1,4,6/19/2019,0.96,97
35376427,"Close to Jamaica Hosp, Train F,E, Airtrain,JFK",23217966,Sandra,Queens,Briarwood,40.70587,-73.81342,Private room,45,2,4,7/3/2019,4,76
28387362,Private room for rent,22685487,Elireth,Queens,Elmhurst,40.72946,-73.88054,Private room,45,2,4,10/1/2018,0.4,324
28047011,"Huge room in great area, 25 minutes from Manhattan",70260514,Daphna,Queens,Woodside,40.74588,-73.89721,Private room,45,4,4,12/14/2018,0.43,0
28836267,"Good location in queen
Near by subway (3 block)",50855262,Fone,Queens,Elmhurst,40.74688,-73.8817,Private room,45,7,4,5/31/2019,0.46,21
28609526,Beautiful Bedroom in a brand new apartment! 3L-1,205530337,Nina,Queens,Ridgewood,40.70279,-73.90601,Private room,45,30,4,6/22/2019,0.48,248
31055362,Single Room in the heart of Corona Queens,2084313,Clara,Queens,Corona,40.73729,-73.85595,Private room,46,2,4,5/27/2019,0.63,0
33446581,Private Room by Bushwick with Piano & Guitar,251969263,Eunice,QUeens,Ridgewood,40.70008,-73.89596,Private room,47,1,4,6/23/2019,1.38,28
4158078,Private room in Loft,19139700,Tanya,QUeens,Ridgewood,40.69518,-73.9038,Private room,47,30,4,8/5/2017,0.07,157
35540762,驿站,239139334,Fang,Queens,Bayside,40.76883,-73.78707,Private room,49,1,4,7/8/2019,4,345
34341449,SINGLE ROOM AVAILABLE IN JAMAICA NEAR JFK & LGA,259078758,Moolchand,Queens,Hollis,40.71606,-73.76777,Private room,50,1,4,6/30/2019,1.76,89
20169817,Eclectic NY Apartment 15 minutes to LGA & JFK,143555322,Shuvo,Queens,Jamaica Hills,40.71062,-73.80145,Private room,50,1,4,8/18/2017,0.17,0
35536266,Private quiet studio,107716952,Michael,Queens,Jamaica,40.69128,-73.80864,Entire home/apt,50,1,4,7/4/2019,4,119
24965059,C) Cozy Two Beds Wifi near JFK Airport and subways,154128335,Joseph,Queens,Jamaica,40.70071,-73.81282,Private room,50,1,4,6/30/2019,4,337
35092433,Down town Flushing facing botanical garden,264150720,Steven,Queens,Flushing,40.7482,-73.83113,Private room,50,1,4,7/1/2019,3.16,333
21771395,Shared Apartment,124042625,Brown,Queens,Corona,40.74223,-73.86408,Private room,50,1,4,7/10/2018,0.2,95
35898731,#4 Hotel-Like LOFT Private Room KING bed near JFK,263504959,David,Queens,Woodhaven,40.69311,-73.86526,Private room,50,1,4,7/7/2019,4,283
34809828,Cuarto con ambiente Familiar solo adultos,262436389,Edmea Valeria,Queens,Maspeth,40.73453,-73.89477,Private room,50,1,4,7/2/2019,3.64,219
29797153,PRIVATE ROOM NEAR BOTH AIRPORTS AND SUBWAY/LIRR,224176858,Martha,Queens,Maspeth,40.73183,-73.89787,Private room,50,1,4,3/24/2019,0.56,137
26535575,179st Hub Master Bedroom w/ balcony,20912691,Jeff,Queens,Jamaica,40.70985,-73.78429,Private room,50,2,4,6/12/2019,0.34,0
24403784,Clean and comfy bedroom in the waste free home.,21663531,Dana,Queens,Ridgewood,40.70778,-73.90323,Private room,50,2,4,4/12/2019,0.4,293
34167620,"comfortable room, 25min from manhattan",28096614,Bruno,Queens,Woodside,40.74298,-73.90582,Private room,50,2,4,6/27/2019,1.88,266
32989626,Very nice room - 15min away to Manhattan,248272030,Anissa,Queens,Woodside,40.74299,-73.90295,Private room,50,7,4,5/27/2019,2.07,225
21951042,Comfy Renovated Basement Apartment Near JFK,18918881,Anna,Queens,Far Rockaway,40.60273,-73.75466,Entire home/apt,51,1,4,12/20/2017,0.21,0
8135887,Private Room in Modern Apartment,27362570,Autumn,Queens,Ridgewood,40.70136,-73.89608,Private room,52,1,4,10/24/2015,0.09,0
